-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/1984 through 11/10/2024 
Location: Latitude  12.9794   Longitude 77.7228 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 841.72 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
WS10M                  MERRA-2 Wind Speed at 10 Meters (m/s) 
WS10M_RANGE            MERRA-2 Wind Speed at 10 Meters Range (m/s) 
WS50M_RANGE            MERRA-2 Wind Speed at 50 Meters Range (m/s) 
WD50M                  MERRA-2 Wind Direction at 50 Meters (Degrees) 
QV2M                   MERRA-2 Specific Humidity at 2 Meters (g/kg) 
RH2M                   MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR            MERRA-2 Precipitation Corrected (mm/day) 
CLRSKY_SFC_PAR_TOT     CERES SYN1deg Clear Sky Surface PAR Total (W/m^2) 
T2M                    MERRA-2 Temperature at 2 Meters (C) 
T2MDEW                 MERRA-2 Dew/Frost Point at 2 Meters (C) 
TS                     MERRA-2 Earth Skin Temperature (C) 
T2M_RANGE              MERRA-2 Temperature at 2 Meters Range (C) 
ALLSKY_SFC_SW_DWN      CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (kW-hr/m^2/day) 
ALLSKY_SFC_PAR_TOT     CERES SYN1deg All Sky Surface PAR Total (W/m^2) 
CLRSKY_SFC_SW_DWN      CERES SYN1deg Clear Sky Surface Shortwave Downward Irradiance (kW-hr/m^2/day) 
PS                     MERRA-2 Surface Pressure (kPa) 
-END HEADER-
YEAR,MO,DY,WS10M,WS10M_RANGE,WS50M_RANGE,WD50M,QV2M,RH2M,PRECTOTCORR,CLRSKY_SFC_PAR_TOT,T2M,T2MDEW,TS,T2M_RANGE,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_SW_DWN,PS
2016,8,16,7.34,5.7,5.48,281.12,14.59,74.44,1.46,137.43,23.91,18.49,24.81,11.81,4.43,84.24,7.24,91.42
2016,8,17,6.59,4.52,4.2,275.12,14.77,73.81,1.02,133.92,24.22,18.63,25.1,11.48,5.05,96.54,7.1,91.35
2016,8,18,5.41,3.24,2.16,279.5,14.89,73.56,0.44,135.12,24.43,18.81,25.45,11.3,5.35,102.55,7.13,91.38
2016,8,19,5.07,4.72,3.16,279.25,14.95,73.12,0.1,138.89,24.57,18.85,25.73,11.58,5.4,104.19,7.28,91.41
2016,8,20,4.07,3.64,2.68,283.06,14.71,71.5,0.19,139.88,24.79,18.58,26.08,11.88,6.01,116.09,7.34,91.41
2016,8,21,3.67,2.33,1.77,292.75,14.71,70.38,0.72,138.45,25.22,18.6,26.92,12.24,6.42,123.42,7.29,91.48
2016,8,22,4.13,3.41,2.2,286.62,15.01,70.81,1.25,132.71,25.36,18.94,26.83,11.73,6.0,114.57,7.0,91.52
2016,8,23,4.48,2.98,2.37,277.75,14.95,73.12,0.72,134.26,24.65,18.9,25.77,10.79,5.68,109.09,7.06,91.51
2016,8,24,4.41,4.25,3.2,280.62,15.2,74.75,0.03,133.52,24.4,19.15,25.37,10.16,4.65,88.85,6.99,91.45
2016,8,25,4.23,4.48,3.84,283.25,15.87,80.06,3.47,139.07,23.75,19.83,24.28,7.74,5.0,96.82,7.24,91.46
2016,8,26,4.56,4.3,2.57,298.94,15.26,77.88,4.68,135.33,23.69,19.16,24.47,9.29,4.86,94.56,7.06,91.46
2016,8,27,4.17,4.7,4.05,294.62,15.38,77.5,2.08,128.92,23.94,19.31,24.93,9.26,4.73,91.34,6.81,91.49
2016,8,28,4.6,4.86,4.54,281.12,14.65,75.0,0.06,136.07,23.85,18.56,25.0,10.27,4.6,89.41,7.11,91.52
2016,8,29,4.19,3.98,3.8,279.94,15.2,77.56,0.79,138.87,23.66,19.08,24.73,8.8,4.41,86.14,7.19,91.46
2016,8,30,3.57,4.88,5.43,279.38,15.93,82.69,5.22,135.53,23.16,19.83,23.75,6.91,4.19,82.09,7.04,91.34
2016,8,31,4.85,3.24,2.64,262.25,15.26,83.25,14.41,135.66,22.37,19.19,22.98,7.45,3.83,75.85,7.04,91.44
2016,9,1,4.87,3.72,3.05,267.25,13.73,75.44,0.67,133.57,22.63,17.56,23.5,11.43,4.67,91.34,6.98,91.59
2016,9,2,4.71,2.89,2.52,261.06,13.67,75.75,0.34,137.34,22.48,17.5,23.2,9.57,4.49,88.48,7.14,91.65
2016,9,3,4.3,3.4,2.12,275.31,13.73,75.94,0.12,138.11,22.44,17.52,22.94,9.79,4.72,93.16,7.17,91.62
2016,9,4,4.43,3.59,2.86,278.06,13.79,74.5,0.92,137.9,23.08,17.64,23.85,10.94,4.47,87.91,7.17,91.75
2016,9,5,4.83,4.06,3.19,282.5,13.61,73.19,0.08,136.52,23.17,17.4,23.93,11.45,5.16,99.41,7.17,91.77
2016,9,6,5.08,3.8,2.84,285.12,13.43,71.44,0.13,136.56,23.4,17.19,24.5,11.74,4.9,95.3,7.14,91.79
2016,9,7,4.83,3.93,2.34,292.31,13.06,69.25,0.04,136.75,23.55,16.8,24.92,12.08,5.72,109.17,7.22,91.69
2016,9,8,4.14,3.45,2.02,294.62,13.0,67.75,0.0,140.24,23.87,16.64,25.42,12.41,5.8,111.23,7.34,91.67
2016,9,9,3.45,3.06,3.34,308.81,13.55,69.56,2.37,136.73,24.08,17.3,25.21,12.8,5.77,111.7,7.16,91.69
2016,9,10,4.12,2.95,3.34,303.19,14.04,71.56,6.44,133.07,24.17,17.83,25.15,12.43,5.8,111.46,7.01,91.63
2016,9,11,3.97,3.37,1.8,302.38,13.67,75.31,1.22,135.9,22.55,17.41,23.03,8.56,5.1,98.18,7.16,91.56
2016,9,12,3.99,3.56,1.75,300.62,13.61,72.75,0.11,135.19,23.08,17.37,23.98,9.02,4.3,84.22,7.05,91.52
2016,9,13,4.77,3.21,2.59,304.19,13.61,71.81,0.01,134.34,23.37,17.37,24.05,10.34,5.21,101.39,7.01,91.52
2016,9,14,4.91,3.97,2.71,293.56,14.53,73.0,1.08,135.67,24.37,18.43,25.41,11.34,4.83,94.62,7.05,91.49
2016,9,15,5.04,5.3,4.32,279.25,14.34,77.19,2.09,133.52,22.9,18.19,23.44,9.05,5.25,101.47,7.01,91.49
2016,9,16,5.15,4.9,4.15,266.31,14.34,74.06,1.63,136.87,23.87,18.21,24.57,11.24,4.61,90.34,7.09,91.43
2016,9,17,5.0,3.3,2.52,264.31,13.79,73.69,2.6,129.5,23.24,17.58,23.58,9.88,4.3,82.84,6.88,91.53
2016,9,18,5.13,4.12,3.55,270.38,13.61,71.69,0.01,135.62,23.6,17.43,24.4,12.0,5.92,112.84,7.14,91.65
2016,9,19,4.69,3.38,3.05,292.38,13.73,70.69,0.0,138.12,23.92,17.52,24.8,12.05,6.31,121.96,7.19,91.63
2016,9,20,5.27,4.1,3.48,295.31,13.49,69.81,0.09,133.63,23.88,17.23,24.79,11.49,5.14,99.74,7.01,91.53
2016,9,21,5.52,4.05,3.19,293.25,14.22,76.19,1.34,132.46,22.88,18.07,23.7,8.27,4.27,83.57,6.9,91.56
2016,9,22,6.41,4.21,3.99,284.75,13.31,70.38,0.06,131.56,23.49,17.08,24.49,12.54,4.24,82.41,6.86,91.54
2016,9,23,5.97,4.16,3.7,280.44,14.59,74.69,0.84,125.73,23.78,18.44,24.86,12.41,3.97,77.3,6.66,91.37
2016,9,24,6.82,4.72,4.91,273.38,14.4,72.62,0.08,128.69,24.07,18.29,25.1,12.3,3.64,70.85,6.76,91.26
2016,9,25,5.4,5.45,5.23,279.12,14.4,71.19,0.01,126.32,24.47,18.23,25.62,12.3,3.46,66.91,6.66,91.35
2016,9,26,4.33,4.17,3.94,293.0,14.95,71.81,0.27,126.84,24.95,18.82,26.41,12.72,3.97,77.08,6.67,91.48
2016,9,27,3.3,3.41,2.53,291.81,16.48,85.94,4.01,126.7,23.04,20.45,23.31,5.55,4.82,93.23,6.63,91.51
2016,9,28,2.92,2.51,1.86,310.44,16.42,83.38,3.44,127.59,23.6,20.33,24.29,7.98,4.3,84.11,6.64,91.47
2016,9,29,3.12,2.93,2.2,303.31,15.75,77.69,3.32,122.59,24.3,19.65,24.89,8.76,4.08,79.13,6.46,91.43
2016,9,30,4.35,2.8,2.56,290.44,14.16,69.38,0.36,126.35,24.87,17.95,26.07,12.01,5.39,103.0,6.68,91.4
2016,10,1,3.69,3.0,1.95,263.44,13.43,67.44,0.0,128.6,24.62,17.06,25.95,13.17,6.08,114.34,6.87,91.45
2016,10,2,2.59,1.54,2.25,257.44,13.49,70.69,0.12,133.2,23.62,17.2,24.67,10.81,6.63,125.88,7.05,91.64
2016,10,3,1.34,1.9,3.87,256.38,14.77,72.25,2.03,130.84,24.9,18.67,26.76,12.76,6.22,118.27,6.91,91.61
2016,10,4,2.49,2.53,3.5,298.5,14.77,74.12,2.44,131.38,24.14,18.65,24.73,7.91,6.36,121.16,6.92,91.65
2016,10,5,3.53,1.63,3.58,307.06,13.12,65.62,0.04,135.45,24.82,16.73,26.31,13.41,6.82,130.46,7.09,91.61
2016,10,6,3.11,2.56,4.02,290.62,12.08,64.25,0.0,135.09,23.81,15.48,24.88,12.32,6.87,131.03,7.1,91.63
2016,10,7,3.32,1.7,4.59,265.06,11.78,64.25,0.0,133.56,23.44,15.03,24.69,13.27,6.47,122.32,7.09,91.66
2016,10,8,3.91,2.81,3.3,266.75,13.06,66.12,0.0,134.68,24.87,16.63,26.38,13.56,6.47,123.79,7.04,91.68
2016,10,9,4.16,2.91,1.86,276.62,13.79,71.0,0.95,133.38,23.76,17.59,24.63,10.24,6.56,126.12,6.94,91.72
2016,10,10,4.07,4.35,3.7,279.75,14.4,73.94,1.01,134.66,23.93,18.29,25.05,12.75,5.44,105.32,6.96,91.66
2016,10,11,2.63,3.02,4.0,272.81,15.14,75.31,6.24,132.18,24.31,19.03,25.59,11.23,5.98,115.91,6.82,91.63
2016,10,12,2.95,3.36,3.77,193.06,15.81,83.06,10.07,125.8,23.11,19.76,23.78,7.54,4.6,89.07,6.53,91.64
2016,10,13,2.1,3.0,2.46,97.19,15.56,80.75,2.2,107.2,23.31,19.52,23.8,6.97,3.23,62.51,5.77,91.65
2016,10,14,2.76,2.34,2.61,64.31,13.06,68.06,0.26,107.33,23.79,16.68,24.62,12.3,4.48,84.33,5.78,91.66
2016,10,15,3.04,2.03,4.45,48.25,10.19,57.5,0.0,116.85,23.05,12.93,24.23,15.41,5.96,111.1,6.26,91.72
2016,10,16,2.43,1.42,4.96,49.19,10.31,57.5,0.0,121.02,23.08,13.08,24.4,15.53,6.27,116.9,6.49,91.76
2016,10,17,2.09,1.78,5.27,134.81,10.93,59.19,0.0,118.74,23.43,13.95,25.02,15.55,6.06,112.71,6.39,91.68
2016,10,18,2.52,2.56,3.8,79.31,10.31,55.06,0.0,116.85,23.62,13.03,24.79,15.45,5.94,109.62,6.36,91.6
2016,10,19,1.86,1.56,4.52,115.25,10.68,55.5,0.0,113.7,24.05,13.54,25.27,14.56,5.99,109.85,6.21,91.54
2016,10,20,2.42,1.38,4.38,117.12,10.5,55.94,0.0,115.74,23.58,13.26,24.71,13.85,5.79,107.5,6.25,91.49
2016,10,21,2.45,1.88,3.98,132.81,9.46,53.0,0.0,108.99,23.29,11.69,24.41,16.52,5.42,99.76,5.96,91.55
2016,10,22,2.52,1.98,4.65,121.38,9.22,51.12,0.0,111.97,23.7,11.19,24.85,15.55,5.59,103.23,6.09,91.68
2016,10,23,2.8,1.87,2.84,164.69,8.54,48.75,0.0,108.17,22.76,10.18,23.65,13.84,5.29,96.65,5.95,91.77
2016,10,24,2.7,2.75,3.39,311.75,10.07,56.0,0.0,108.99,23.09,12.58,24.18,15.7,5.29,97.43,5.98,91.72
2016,10,25,2.11,1.36,3.22,91.75,9.89,52.62,0.0,109.27,23.9,12.38,25.26,15.64,4.91,90.0,6.01,91.61
2016,10,26,2.58,1.45,4.44,46.25,9.77,52.69,0.0,105.3,23.57,12.22,24.9,15.12,5.09,92.27,5.83,91.66
2016,10,27,2.92,1.16,4.45,103.75,9.09,50.12,0.0,104.11,23.34,11.24,24.58,16.23,5.16,94.13,5.73,91.77
2016,10,28,2.55,2.28,4.24,168.75,9.46,48.12,0.0,115.12,24.37,11.8,25.67,13.87,6.11,113.71,6.17,91.73
2016,10,29,2.38,3.43,6.44,165.75,10.13,49.62,0.0,110.68,25.28,12.65,26.68,15.31,5.71,106.61,5.92,91.67
2016,10,30,3.23,3.65,5.32,71.38,12.39,61.06,0.18,106.14,25.34,15.8,26.88,13.85,4.7,88.12,5.72,91.74
2016,10,31,3.59,1.41,2.11,76.0,13.12,65.0,0.14,106.86,24.94,16.8,26.6,13.73,4.51,85.45,5.71,91.89
2016,11,1,3.62,4.28,4.48,75.88,12.76,64.75,1.12,112.98,24.71,16.3,26.19,13.62,4.85,91.67,5.99,91.86
2016,11,2,3.34,3.62,2.77,74.0,13.31,69.62,0.54,113.46,24.0,17.03,25.41,13.36,4.62,87.7,6.0,91.8
2016,11,3,3.26,3.64,3.16,52.44,13.31,69.12,0.07,116.09,23.78,17.06,24.6,10.45,5.84,110.91,6.1,91.81
2016,11,4,2.45,3.03,5.16,151.81,11.6,57.5,0.0,105.38,24.82,14.76,26.08,13.29,5.19,95.6,5.71,91.69
2016,11,5,2.95,2.94,3.44,224.19,8.91,46.94,0.0,113.7,23.88,10.89,25.14,16.35,6.0,110.45,6.16,91.63
2016,11,6,2.11,3.57,4.55,223.38,8.73,47.12,0.0,109.66,23.98,10.53,25.36,17.2,5.74,104.92,6.01,91.72
2016,11,7,2.77,2.4,4.9,96.06,8.91,48.94,0.0,109.73,23.42,10.96,24.78,15.73,5.5,100.89,6.0,91.85
2016,11,8,2.8,2.38,5.83,66.94,8.85,51.44,0.0,105.05,22.72,10.33,24.17,15.39,5.18,95.72,5.72,91.86
2016,11,9,2.83,1.17,4.74,80.0,7.51,48.75,0.0,104.39,21.81,7.85,23.26,17.27,5.47,99.48,5.74,91.95
2016,11,10,2.45,1.77,5.77,69.25,6.96,44.19,0.0,100.98,22.05,7.21,23.57,18.54,5.56,100.72,5.55,91.89
2016,11,11,2.38,2.3,6.01,125.19,8.67,52.44,0.0,102.37,22.72,10.27,24.62,17.68,5.46,100.36,5.56,91.82
2016,11,12,2.8,3.16,6.62,110.0,9.7,53.88,0.0,96.73,23.84,11.96,25.71,15.66,5.05,92.34,5.29,91.89
2016,11,13,3.23,3.59,4.35,96.81,11.96,61.38,0.07,98.23,24.89,15.32,26.65,15.6,4.57,85.27,5.3,91.97
2016,11,14,3.91,1.88,2.11,98.56,12.76,59.44,0.1,110.83,26.19,16.27,27.94,13.71,4.38,83.66,5.83,91.92
2016,11,15,4.1,3.32,4.05,102.75,10.62,53.06,0.03,110.45,25.58,13.12,27.22,13.74,5.09,96.58,5.84,91.88
2016,11,16,4.24,4.8,4.27,82.0,11.72,59.69,0.0,108.85,24.44,15.02,25.38,12.51,4.69,87.73,5.79,91.89
2016,11,17,4.93,3.54,2.59,75.31,12.33,63.25,0.01,97.83,24.38,15.86,25.82,13.32,3.98,73.4,5.34,91.91
2016,11,18,3.92,3.84,3.16,64.25,9.95,58.31,0.0,100.66,22.65,12.34,23.69,13.56,5.34,96.68,5.54,91.84
2016,11,19,3.62,3.26,3.45,83.0,9.16,54.19,0.0,102.69,23.16,11.04,24.36,17.85,5.39,97.48,5.67,91.74
2016,11,20,3.38,3.68,4.94,85.81,8.36,50.38,0.0,103.38,23.1,9.3,24.42,16.49,5.37,98.38,5.63,91.78
2016,11,21,3.84,3.27,4.16,83.5,8.18,49.81,0.0,109.74,23.33,8.99,24.64,18.8,5.45,100.55,5.93,91.79
2016,11,22,2.65,2.23,4.52,79.5,6.65,39.88,0.0,111.46,23.57,5.53,25.04,17.49,5.9,108.15,6.05,91.76
2016,11,23,3.33,2.18,4.57,90.62,6.71,44.19,0.0,111.75,22.69,5.72,24.05,19.32,6.13,111.7,6.1,91.74
2016,11,24,3.29,2.53,6.2,80.81,6.35,45.56,0.0,108.38,21.92,4.55,23.27,20.27,5.98,108.09,5.97,91.78
2016,11,25,3.75,3.16,3.19,76.69,6.53,46.19,0.0,109.05,21.76,5.32,22.83,20.18,6.1,108.91,6.07,91.77
2016,11,26,2.6,4.05,8.62,84.06,6.1,41.38,0.0,104.02,22.55,4.09,23.54,19.29,5.37,96.93,5.75,91.83
2016,11,27,2.81,4.96,8.54,101.75,5.62,35.81,0.0,107.84,22.89,3.3,23.31,18.52,5.52,99.58,5.97,91.83
2016,11,28,2.83,4.8,7.67,90.94,4.21,25.0,0.0,109.29,23.4,-0.1,23.3,17.9,5.68,101.96,6.08,91.84
2016,11,29,2.98,4.04,7.27,84.12,5.92,37.88,0.0,103.7,22.98,4.19,23.87,19.12,4.43,80.39,5.77,91.91
2016,11,30,3.07,4.66,7.02,73.69,8.12,51.88,0.0,103.16,21.84,9.3,22.6,16.49,4.22,76.66,5.71,91.94
2016,12,1,4.47,4.39,3.41,39.94,9.4,59.69,1.82,105.41,21.01,11.63,21.8,15.11,3.27,62.27,5.63,91.85
2016,12,2,4.97,4.25,3.76,60.19,12.88,73.62,6.68,104.63,22.2,16.52,23.3,13.76,2.13,41.74,5.51,91.84
2016,12,3,5.31,3.25,2.26,99.0,14.22,79.31,3.1,96.91,22.42,18.18,23.24,11.52,2.34,45.84,5.17,91.95
2016,12,4,3.98,2.64,2.38,100.81,12.82,70.88,0.15,104.99,23.17,16.44,24.4,12.63,5.02,94.84,5.58,92.07
2016,12,5,3.17,2.74,3.74,73.56,12.88,69.25,0.37,104.7,23.56,16.52,24.84,12.11,4.77,90.88,5.51,91.98
2016,12,6,4.05,3.3,3.74,65.94,10.8,64.69,0.0,94.65,22.03,13.73,23.32,13.5,4.83,87.25,5.27,91.93
2016,12,7,3.64,2.58,2.73,90.88,10.01,62.94,0.0,105.59,21.65,12.55,22.88,18.54,5.29,95.81,5.81,91.93
2016,12,8,2.61,2.23,3.66,56.94,11.35,63.25,0.0,96.09,23.26,14.5,24.81,14.39,3.59,66.69,5.22,91.85
2016,12,9,2.9,3.45,7.54,143.06,7.39,45.31,0.0,103.84,22.29,7.42,23.1,15.3,5.36,97.73,5.68,91.75
2016,12,10,3.68,2.02,3.91,164.94,3.78,25.81,0.0,107.52,20.58,-1.42,21.25,18.05,4.91,88.02,6.02,91.71
2016,12,11,3.2,2.04,4.41,154.81,4.27,26.5,0.0,106.84,20.33,-0.04,20.72,17.38,5.2,93.47,5.94,91.61
2016,12,12,6.0,6.38,6.4,333.06,8.79,54.38,37.44,105.38,20.29,9.63,20.57,9.41,2.65,51.69,5.53,91.47
2016,12,13,5.23,5.37,5.39,169.62,13.43,84.44,6.42,98.3,20.11,17.19,20.44,7.59,1.24,25.23,5.17,91.38
2016,12,14,4.91,2.91,1.98,106.31,13.67,78.06,0.8,103.07,22.02,17.52,22.81,9.42,2.97,58.42,5.39,91.77
2016,12,15,3.98,1.7,3.16,98.38,11.05,68.31,0.9,106.19,21.46,14.01,22.39,12.56,5.21,98.73,5.61,91.91
2016,12,16,3.96,3.33,1.69,89.12,12.7,76.94,3.1,105.57,21.27,16.4,22.15,11.63,3.78,71.01,5.63,92.02
2016,12,17,3.12,3.12,4.45,68.0,11.47,69.88,0.0,100.59,21.65,14.77,22.67,13.69,4.91,91.77,5.39,92.06
2016,12,18,3.02,2.99,5.38,60.88,10.44,66.88,0.0,102.38,21.06,13.29,21.94,14.86,5.47,100.82,5.51,92.02
2016,12,19,3.44,1.86,4.16,55.31,8.12,55.62,0.0,106.62,20.39,9.45,20.96,16.87,5.72,104.97,5.77,92.0
2016,12,20,3.65,2.62,3.45,79.38,8.18,55.62,0.0,105.3,20.66,9.49,21.13,17.33,5.21,96.51,5.68,91.97
2016,12,21,2.41,1.45,4.45,80.69,9.46,61.0,0.0,105.62,21.3,11.8,22.22,16.83,5.28,96.75,5.74,92.03
2016,12,22,2.89,2.9,4.83,45.62,7.26,50.44,0.0,106.43,20.73,7.38,20.68,16.33,5.78,105.02,5.81,91.97
2016,12,23,2.62,2.8,5.28,42.44,5.31,35.31,0.0,108.35,20.76,3.01,19.63,16.34,5.98,106.47,6.04,91.84
2016,12,24,2.65,3.08,7.48,84.38,6.1,45.62,0.0,108.14,19.68,4.93,19.82,18.23,5.87,105.45,5.98,91.72
2016,12,25,2.29,3.14,7.12,81.31,7.51,57.62,0.0,105.34,19.5,7.87,20.51,18.04,5.69,102.74,5.8,91.82
2016,12,26,3.05,3.54,7.62,62.69,6.84,48.31,0.0,106.64,20.31,6.73,20.42,18.19,5.77,104.82,5.83,91.86
2016,12,27,4.11,2.64,3.42,66.75,7.51,53.31,0.0,109.62,20.28,8.22,20.73,19.03,5.96,107.73,6.02,91.87
2016,12,28,3.75,2.3,4.51,77.62,8.24,56.56,0.0,107.13,20.48,9.71,21.35,18.56,5.66,103.93,5.79,91.9
2016,12,29,3.43,1.38,4.51,83.0,7.81,58.75,0.0,109.35,19.8,8.22,20.88,16.52,5.98,107.57,6.04,91.96
2016,12,30,3.55,1.66,4.56,82.38,8.36,62.5,0.0,106.16,19.48,9.52,20.6,15.66,5.74,102.45,5.92,92.0
2016,12,31,3.53,1.94,5.62,81.19,8.24,61.19,0.0,104.43,19.58,9.36,20.71,16.01,5.63,100.23,5.84,91.95
2017,1,1,3.26,2.08,4.63,93.0,8.42,62.31,0.0,110.62,19.48,9.73,20.64,16.95,5.91,107.0,6.07,91.94
2017,1,2,2.87,2.2,6.37,54.56,8.06,58.38,0.0,108.66,19.71,9.19,21.11,16.55,5.01,92.73,5.84,92.01
2017,1,3,3.64,2.38,3.87,50.0,7.14,50.69,0.0,110.98,19.79,7.65,20.48,17.24,5.98,109.02,6.04,91.97
2017,1,4,2.85,2.84,6.5,59.25,8.06,54.75,0.0,107.43,20.35,9.44,21.4,16.97,5.74,104.4,5.87,91.91
2017,1,5,2.92,2.84,6.76,70.25,7.87,56.69,0.0,103.12,20.17,8.7,21.4,16.78,5.61,101.27,5.68,91.89
2017,1,6,2.4,2.66,6.83,69.56,7.63,55.44,0.0,102.27,20.08,8.09,21.57,17.25,5.53,99.75,5.64,91.84
2017,1,7,2.23,3.58,7.23,150.19,8.3,57.12,0.0,101.09,20.48,9.51,22.1,16.63,5.37,96.78,5.58,91.7
2017,1,8,2.75,3.59,6.4,121.5,8.61,59.06,0.0,102.71,20.51,10.26,22.24,16.75,5.5,99.46,5.66,91.64
2017,1,9,2.41,3.94,6.32,126.5,8.18,55.5,0.0,106.2,20.77,9.4,22.44,15.97,5.67,102.76,5.82,91.69
2017,1,10,2.04,2.27,5.62,150.12,7.39,51.25,0.0,104.44,20.57,8.08,21.98,18.09,5.29,96.75,5.7,91.77
2017,1,11,2.03,3.34,6.96,104.81,8.3,54.06,0.0,98.66,21.07,9.87,22.73,16.95,5.0,90.68,5.46,91.8
2017,1,12,2.4,3.38,6.17,145.81,9.64,59.81,0.0,93.48,21.59,12.08,23.55,15.02,4.79,85.76,5.22,91.74
2017,1,13,3.28,4.3,6.5,142.62,10.44,60.94,0.0,87.47,22.23,13.26,24.19,13.05,4.16,74.84,4.95,91.75
2017,1,14,4.09,3.45,4.74,102.0,10.07,60.88,0.0,93.4,21.58,12.68,23.26,12.02,4.69,83.8,5.22,91.89
2017,1,15,3.99,3.09,3.88,89.56,8.67,57.56,0.0,106.55,21.1,10.33,22.71,16.18,5.72,103.29,5.87,92.02
2017,1,16,3.32,2.84,5.85,62.25,8.18,54.88,0.0,102.11,21.09,9.17,22.9,15.21,5.51,99.23,5.65,92.02
2017,1,17,3.67,3.16,6.59,82.75,6.71,50.0,0.0,110.0,20.3,5.87,21.79,17.91,6.0,107.45,6.1,91.99
2017,1,18,4.73,3.7,5.66,80.88,7.08,53.06,0.0,112.56,20.08,7.03,21.64,17.76,6.09,108.66,6.27,92.05
2017,1,19,4.95,3.73,5.45,82.81,8.67,61.0,0.0,115.15,20.02,10.51,21.73,16.3,5.46,100.14,6.26,92.08
2017,1,20,4.48,3.52,4.91,73.31,8.48,58.69,0.0,112.55,20.81,9.8,22.42,20.02,5.68,104.48,6.12,92.07
2017,1,21,5.52,4.47,4.55,79.81,11.66,67.31,0.01,111.89,22.37,15.07,23.99,14.64,2.91,56.41,5.87,92.1
2017,1,22,4.82,3.98,5.09,76.44,8.97,53.88,0.0,112.36,22.8,10.87,24.37,16.61,5.55,104.9,5.94,92.19
2017,1,23,5.05,5.24,4.55,71.69,6.47,42.38,0.0,115.95,21.62,5.93,22.8,18.12,5.56,102.19,6.31,92.16
2017,1,24,4.97,4.44,3.43,77.88,8.48,52.31,0.0,115.36,22.15,10.12,23.55,17.16,6.06,112.16,6.2,92.09
2017,1,25,4.79,4.31,3.94,80.19,8.61,55.25,0.0,112.23,22.04,10.1,23.56,16.82,4.79,90.15,6.01,92.11
2017,1,26,4.27,3.7,3.01,96.31,10.99,65.44,1.32,107.7,22.17,14.0,24.07,16.58,3.04,59.52,5.69,92.07
2017,1,27,3.71,1.8,2.33,84.56,13.49,75.0,3.24,95.64,22.55,17.3,23.94,10.38,3.18,60.24,5.2,92.0
2017,1,28,4.48,3.43,3.19,87.06,13.12,70.44,0.56,105.1,23.54,16.89,25.27,12.98,3.37,64.97,5.59,91.96
2017,1,29,3.95,4.19,4.9,86.5,10.19,57.06,0.01,119.14,23.74,12.84,25.41,16.6,4.78,91.39,6.24,92.0
2017,1,30,3.43,3.98,5.27,73.5,9.03,54.81,0.0,120.14,22.83,10.83,24.51,17.09,6.2,116.45,6.37,91.98
2017,1,31,3.38,3.54,7.35,91.25,7.87,50.12,0.0,120.39,23.01,7.9,25.01,17.44,6.32,116.62,6.5,91.91
2017,2,1,3.32,3.65,7.02,103.62,6.16,45.75,0.0,120.31,21.84,3.79,23.68,20.19,6.59,119.48,6.61,91.97
2017,2,2,3.97,3.45,5.74,99.25,6.77,49.94,0.0,120.62,21.26,5.74,23.1,19.29,6.62,119.34,6.67,92.09
2017,2,3,3.38,3.84,4.99,83.19,7.39,51.56,0.0,117.97,21.46,7.69,23.34,18.39,6.53,117.77,6.52,92.07
2017,2,4,3.56,2.9,4.52,95.38,7.45,50.69,0.0,115.16,21.9,7.51,23.77,17.48,6.38,115.04,6.36,91.99
2017,2,5,2.81,2.23,6.0,105.19,6.9,48.56,0.0,118.52,21.71,6.06,24.08,19.1,6.56,118.44,6.54,91.93
2017,2,6,2.84,2.72,6.52,160.62,6.77,46.88,0.0,118.62,21.83,5.9,24.09,18.72,6.51,118.21,6.51,91.92
2017,2,7,2.58,4.46,7.45,86.81,5.55,37.0,0.0,118.91,22.35,3.5,24.55,20.06,6.61,118.71,6.59,91.88
2017,2,8,3.45,3.62,6.88,96.94,5.55,38.0,0.0,120.04,22.65,2.91,24.58,20.37,6.63,118.81,6.68,91.95
2017,2,9,3.02,3.61,7.49,91.38,6.04,44.0,0.0,119.49,22.45,3.6,24.49,20.93,6.65,118.31,6.7,91.88
2017,2,10,3.25,4.09,7.48,110.44,6.35,44.88,0.0,120.08,22.57,4.04,25.05,19.57,6.52,117.27,6.64,91.81
2017,2,11,2.99,4.59,7.88,112.62,6.41,45.56,0.0,121.26,22.44,4.33,25.15,19.34,6.73,120.45,6.76,91.89
2017,2,12,4.35,3.31,5.24,106.56,7.51,50.69,0.0,125.16,22.03,7.41,24.33,17.49,6.82,122.77,6.92,92.05
2017,2,13,5.27,2.83,4.52,96.19,8.0,53.06,0.0,128.35,21.65,9.1,23.71,17.5,6.99,126.99,7.03,92.16
2017,2,14,5.92,4.71,3.59,88.19,10.31,60.38,0.0,123.42,22.68,13.2,24.5,17.42,5.17,97.04,6.6,92.27
